t_ms,chipC,skinC,modemC,freqMhz,maxMhz,nomMaxMhz,cores,gpuPct,headroomPct,thermalStatus,fps,mbps,latMs,lossPct,frameTgtMs,frameActMs,battLevel,battCurMa,battMv,action,load,netTier
84,48.4,35.3,44.8,1397,2390,3442,8,21.8,82.5,1,120.0,0.0,-1.0,-1.0,8.3,8.3,47.0,-118.0,3786.0,-1,0.00,0
2034,58.1,35.3,47.5,2390,2390,3442,8,0.0,82.5,1,0.9,11.8,23.9,0.0,8.3,1069.0,47.0,-534.0,3786.0,8,0.70,2
4067,62.4,35.3,50.2,2390,2390,3442,8,0.0,82.5,1,1.1,11.9,30.8,0.0,8.3,906.2,47.0,-1195.0,3786.0,8,0.70,2
6092,63.3,35.3,51.3,2390,2390,3442,8,0.0,82.5,1,1.4,12.8,42.8,0.0,8.3,736.0,47.0,-744.0,3786.0,8,0.70,2
8109,64.7,35.3,52.5,2390,2390,3442,8,0.0,82.5,1,1.1,13.3,24.9,0.0,8.3,898.2,47.0,-1430.0,3786.0,8,0.70,2
10126,65.9,35.3,53.2,2390,2390,3442,8,18.3,82.4,1,1.4,13.3,23.8,0.0,8.3,700.9,47.0,-1123.0,3786.0,-1,0.70,2
12144,62.9,35.4,53.2,2270,2390,3442,8,0.0,82.4,1,1.3,13.3,30.2,0.0,8.3,769.5,47.0,-1061.0,3786.0,11,0.75,2
14159,66.7,35.4,53.6,2390,2390,3442,8,0.0,82.4,1,1.2,12.9,29.0,0.0,8.3,806.4,47.0,-1101.0,3786.0,11,0.79,2
16177,67.4,35.4,54.8,2390,2390,3442,8,0.0,82.3,1,1.3,12.9,31.8,0.0,8.3,768.0,47.0,-1075.0,3786.0,11,0.81,2
18192,67.4,35.4,55.2,2390,2390,3442,8,0.0,82.3,1,1.2,13.0,37.5,0.0,8.3,806.4,47.0,-1075.0,3786.0,11,0.82,2
20226,68.3,35.4,55.6,2390,2390,3442,8,0.0,82.2,1,1.4,13.2,24.0,0.0,8.3,733.1,47.0,-1177.0,3786.0,11,0.83,2
22239,68.6,35.5,56.0,2390,2390,3442,8,0.0,82.2,1,1.4,13.3,26.9,0.0,8.3,706.8,47.0,-990.0,3786.0,11,0.84,2
24259,66.4,35.5,55.6,2002,2390,3442,8,0.0,82.1,1,1.1,13.8,24.9,0.0,8.3,896.4,47.0,-663.0,3786.0,11,0.84,2
26285,63.6,35.5,54.4,2390,2390,3442,8,0.0,82.0,1,7.1,9.7,67.8,0.0,8.3,140.7,47.0,-310.0,3786.0,0,0.40,0
28299,63.2,35.5,52.9,2390,2390,3442,8,0.0,82.0,1,9.3,5.1,27.0,0.0,8.3,107.3,47.0,-297.0,3786.0,0,0.40,0
30307,62.4,35.5,52.5,2390,2390,3442,8,0.0,81.9,2,9.4,2.8,31.8,0.0,8.3,106.4,47.0,-375.0,3786.0,0,0.40,0
32319,61.6,35.5,52.5,2390,2390,3442,8,0.0,81.9,2,9.4,1.7,27.8,0.0,8.3,106.5,47.0,-271.0,3786.0,0,0.40,0
34333,59.7,35.5,51.7,2390,2390,3442,8,0.0,81.9,2,9.4,1.2,33.5,0.0,8.3,105.9,47.0,-311.0,3786.0,0,0.40,0
36346,60.8,35.5,51.7,2390,2390,3442,8,0.0,81.8,2,9.5,0.9,35.8,0.0,8.3,105.4,47.0,-478.0,3786.0,0,0.40,0
38363,60.5,35.6,51.7,2045,2390,3442,8,5.5,81.8,2,8.8,0.8,25.3,0.0,8.3,114.0,47.0,-471.0,3786.0,0,0.40,0
40386,58.1,35.6,51.3,1397,2390,3442,8,0.0,81.8,2,9.2,0.7,29.4,0.0,8.3,108.4,47.0,-251.0,3786.0,0,0.40,0
42402,58.5,35.6,50.5,2390,2390,3442,8,0.0,81.8,2,9.3,0.7,27.8,0.0,8.3,108.0,47.0,-313.0,3786.0,0,0.40,0
44418,58.7,35.6,50.9,2390,2390,3442,8,0.0,81.7,2,9.2,0.6,38.1,0.0,8.3,108.1,47.0,-361.0,3786.0,0,0.40,0
46431,61.4,35.6,51.7,2390,2390,3442,8,0.0,81.7,2,9.3,0.6,35.0,0.0,8.3,107.4,47.0,-540.0,3786.0,0,0.40,0
48444,62.0,35.7,52.1,2390,2390,3442,8,0.0,81.7,2,9.3,0.6,24.9,0.0,8.3,108.1,47.0,-585.0,3786.0,0,0.40,0
50457,64.1,35.7,52.5,2390,2390,3442,8,0.0,81.7,2,9.5,0.6,29.8,0.0,8.3,105.3,47.0,-658.0,3786.0,0,0.40,0
52473,64.0,35.7,52.5,2390,2390,3442,8,0.0,81.7,2,9.5,0.6,31.0,0.0,8.3,105.4,47.0,-614.0,3760.0,0,0.40,0
54486,62.1,35.7,52.5,2390,2390,3442,8,0.0,81.7,2,9.4,0.6,51.0,0.0,8.3,106.7,47.0,-306.0,3760.0,0,0.40,0
56499,60.1,35.7,51.7,2390,2390,3442,8,0.0,81.6,2,9.5,0.6,32.9,0.0,8.3,105.3,47.0,-352.0,3760.0,0,0.40,0
58512,63.2,35.8,51.7,2390,2390,3442,8,0.0,81.6,2,9.5,0.6,24.1,0.0,8.3,105.2,47.0,-454.0,3760.0,0,0.40,0
60527,60.1,35.8,51.3,2390,2390,3442,8,0.0,81.6,2,9.5,0.6,39.1,0.0,8.3,105.4,47.0,-413.0,3760.0,0,0.40,0
62538,61.2,35.8,50.9,2390,2390,3442,8,0.0,81.6,2,9.1,0.6,30.9,0.0,8.3,110.2,47.0,-55.0,3760.0,0,0.40,0
64551,58.9,35.8,50.2,2390,2390,3442,8,0.0,81.6,2,8.8,0.6,24.9,0.0,8.3,114.2,47.0,-305.0,3760.0,0,0.40,0
66563,57.7,35.8,50.5,2390,2390,3442,8,0.0,81.6,2,9.0,0.6,26.7,0.0,8.3,111.1,47.0,-395.0,3760.0,0,0.40,0
68578,58.9,35.8,50.5,2390,2390,3442,8,0.0,81.6,2,9.3,0.6,27.8,0.0,8.3,108.1,47.0,-354.0,3760.0,0,0.40,0
70587,59.7,35.9,50.5,2390,2390,3442,8,0.0,81.6,2,9.4,0.6,35.0,0.0,8.3,106.6,47.0,-298.0,3760.0,0,0.40,0
72598,60.1,35.9,50.5,2390,2390,3442,8,0.0,81.5,2,9.2,0.6,31.9,0.0,8.3,108.6,47.0,-455.0,3760.0,0,0.40,0
74616,59.3,35.9,50.2,2390,2390,3442,8,0.0,81.5,2,9.1,0.6,33.0,0.0,8.3,110.3,47.0,-239.0,3760.0,0,0.40,0
28,54.4,36.0,47.8,2237,2390,3442,8,0.0,81.5,2,120.0,0.0,-1.0,-1.0,8.3,8.3,47.0,53.0,3760.0,0,0.00,0
2016,56.6,36.0,48.2,2390,2390,3442,8,0.0,81.5,2,13.9,0.6,36.5,0.0,8.3,71.8,47.0,-228.0,3760.0,0,0.40,0
4032,55.8,36.0,48.2,2390,2390,3442,8,0.0,81.5,2,14.0,0.6,34.8,0.0,8.3,71.4,47.0,-82.0,3760.0,0,0.40,0
6052,53.6,36.0,48.2,1973,2390,3442,8,0.0,81.5,2,14.4,0.6,25.3,0.0,8.3,69.5,47.0,-184.0,3760.0,0,0.40,0
8071,52.9,36.0,48.2,1901,2390,3442,8,0.0,81.5,2,14.3,0.6,30.8,0.0,8.3,69.7,47.0,-110.0,3760.0,0,0.40,0
10091,53.6,36.1,48.2,1368,2390,3442,8,0.0,81.5,2,14.4,0.6,31.4,0.0,8.3,69.6,47.0,-239.0,3760.0,0,0.40,0
12107,55.2,36.1,48.2,2390,2390,3442,8,0.0,81.5,2,14.5,0.6,35.3,0.0,8.3,69.1,47.0,-152.0,3760.0,0,0.40,0
14120,56.3,36.1,49.0,2390,2390,3442,8,0.0,81.5,2,14.9,0.6,33.8,0.0,8.3,67.1,47.0,-422.0,3760.0,0,0.40,0
16132,55.8,36.1,49.0,2390,2390,3442,8,0.0,81.5,2,14.7,0.6,34.0,0.0,8.3,67.9,47.0,-284.0,3760.0,0,0.40,0
18146,57.1,36.1,49.0,2390,2390,3442,8,0.0,81.5,2,14.4,0.6,30.9,0.0,8.3,69.4,47.0,-242.0,3760.0,0,0.40,0
20163,57.7,36.1,49.0,2390,2390,3442,8,0.0,81.5,2,14.0,0.6,29.8,0.0,8.3,71.4,47.0,-139.0,3760.0,0,0.40,0
22176,58.5,36.1,49.4,2390,2390,3442,8,0.0,81.5,2,14.3,0.6,33.9,0.0,8.3,70.1,47.0,-359.0,3760.0,0,0.40,0
24190,54.4,36.2,49.4,1987,2390,3442,8,0.0,81.5,2,14.0,0.6,34.0,0.0,8.3,71.3,47.0,-150.0,3760.0,0,0.40,0
26206,54.0,36.2,49.0,1704,2390,3442,8,0.0,81.5,2,11.7,0.6,36.5,0.0,8.3,85.8,47.0,-193.0,3760.0,0,0.40,0
28224,62.4,36.2,50.9,2390,2390,3442,8,0.0,81.5,2,1.9,0.6,37.2,0.0,8.3,520.8,47.0,-636.0,3760.0,8,0.70,2
30236,62.0,36.2,52.1,2390,2390,3442,8,0.0,81.5,2,2.0,0.6,35.0,0.0,8.3,488.2,47.0,-610.0,3760.0,-1,0.70,2
32252,57.5,36.2,51.3,2016,2390,3442,8,25.5,81.5,2,1.7,0.6,33.9,0.0,8.3,596.7,47.0,-516.0,3766.0,11,0.75,2
34267,61.7,36.2,52.1,2390,2390,3442,8,0.0,81.5,2,2.0,0.6,28.8,0.0,8.3,504.3,47.0,-677.0,3766.0,11,0.79,2
36282,62.9,36.3,52.9,2390,2390,3442,8,0.0,81.5,2,2.0,0.6,28.9,0.0,8.3,488.2,47.0,-560.0,3766.0,11,0.81,2
38295,63.2,36.3,53.2,2390,2390,3442,8,0.0,81.5,2,2.0,0.6,39.9,0.0,8.3,488.0,47.0,-692.0,3766.0,11,0.82,2
40308,65.5,36.3,53.2,2390,2390,3442,8,0.0,81.4,2,2.0,0.6,23.8,0.0,8.3,488.0,47.0,-642.0,3766.0,11,0.83,2
42329,66.3,36.3,54.4,2184,2184,3442,8,0.0,81.4,2,1.9,0.6,31.3,0.0,8.3,519.2,47.0,-1269.0,3766.0,11,0.84,2
44348,61.0,36.3,54.0,1838,1838,3442,8,71.9,81.4,2,1.4,0.6,23.3,0.0,8.3,704.3,47.0,-220.0,3766.0,11,0.84,2
46371,59.4,36.3,52.9,1627,1838,3442,8,28.0,81.4,2,1.4,0.6,28.2,0.0,8.3,704.3,47.0,-563.0,3766.0,11,0.85,2
48457,59.4,36.4,52.5,1838,1838,3442,8,22.9,81.3,2,1.2,0.6,31.6,0.0,8.3,808.0,47.0,-488.0,3766.0,11,0.85,2
50480,56.7,36.4,50.5,1651,1651,3442,8,0.0,81.3,2,1.4,0.5,35.8,0.0,8.3,695.0,47.0,-207.0,3766.0,11,0.85,2
52507,54.8,36.4,49.8,1651,1651,3442,8,30.5,81.2,2,1.2,0.6,29.5,0.0,8.3,853.9,47.0,-204.0,3766.0,11,0.85,2
54556,54.4,36.4,49.4,1651,1651,3442,8,0.0,81.2,2,1.2,0.6,37.3,0.0,8.3,806.4,47.0,-215.0,3766.0,11,0.85,2
56613,57.5,36.5,50.9,1824,2069,3442,8,34.9,81.2,2,1.2,0.6,35.5,0.0,8.3,819.6,47.0,-818.0,3766.0,11,0.85,2
58628,60.8,36.5,53.2,2069,2069,3442,8,0.0,81.2,2,1.6,0.6,35.7,0.0,8.3,610.4,47.0,-557.0,3766.0,11,0.85,2
60647,63.2,36.5,52.9,2390,2390,3442,8,0.0,81.2,2,2.0,0.6,33.9,0.0,8.3,503.8,47.0,-687.0,3766.0,11,0.85,2
62661,63.7,36.5,53.6,2390,2390,3442,8,0.0,81.2,2,2.1,0.6,27.9,0.0,8.3,475.3,47.0,-613.0,3766.0,11,0.85,2
64673,64.0,36.5,53.6,2390,2390,3442,8,0.0,81.2,2,2.1,0.6,34.6,0.0,8.3,487.5,47.0,-591.0,3766.0,11,0.85,2
66748,64.8,36.6,55.6,1824,2069,3442,8,39.3,81.1,2,1.2,0.5,41.9,0.0,8.3,804.8,47.0,-1127.0,3766.0,11,0.85,2
68915,59.8,36.6,53.2,1440,1651,3442,8,41.7,81.1,2,1.2,0.4,33.7,0.0,8.3,831.2,47.0,-271.0,3766.0,11,0.85,2
70963,57.5,36.6,51.7,1440,1651,3442,8,11.0,81.1,2,1.2,0.5,34.0,0.0,8.3,867.2,47.0,-254.0,3766.0,11,0.85,2
73197,56.0,36.7,50.9,1440,1651,3442,8,9.1,81.0,2,1.3,0.6,34.4,0.0,8.3,800.0,47.0,-217.0,3766.0,11,0.85,2
75466,56.0,36.7,50.5,1440,1651,3442,8,19.7,81.0,2,1.2,0.6,39.5,0.0,8.3,830.1,47.0,-349.0,3766.0,11,0.85,2
77484,55.2,36.7,50.5,1440,1651,3442,8,12.8,81.0,2,1.2,0.6,21.5,0.0,8.3,865.5,47.0,-207.0,3766.0,11,0.85,2
79681,55.2,36.7,50.2,1440,1651,3442,8,11.7,81.0,2,1.1,0.5,84.8,0.0,8.3,896.4,47.0,-517.0,3766.0,11,0.85,2
81731,55.2,36.7,50.2,1440,1651,3442,8,16.4,81.0,2,1.1,0.5,229.1,0.0,8.3,878.0,47.0,-605.0,3766.0,11,0.85,2
83757,54.4,36.8,49.8,1440,1651,3442,8,21.0,81.0,2,1.2,0.5,23.3,0.0,8.3,819.2,47.0,-79.0,3766.0,11,0.85,2
85787,55.6,36.8,50.9,1550,1651,3442,8,19.1,80.9,2,1.2,0.4,31.4,0.0,8.3,811.2,47.0,-300.0,3766.0,11,0.85,2
87805,55.6,36.8,50.2,1651,1651,3442,8,10.6,80.9,2,1.0,0.4,29.5,0.0,8.3,956.2,47.0,-304.0,3766.0,11,0.85,2
89823,54.8,36.8,49.8,1440,1651,3442,8,11.1,80.9,2,1.3,0.3,35.6,0.0,8.3,768.0,47.0,-195.0,3766.0,11,0.85,2
91854,54.8,36.8,50.2,1440,1651,3442,8,15.0,80.9,2,1.2,0.3,335.1,0.0,8.3,850.5,47.0,-242.0,3765.0,11,0.85,2
93892,54.8,36.9,50.2,1440,1651,3442,8,13.0,80.9,2,1.1,0.3,31.5,0.0,8.3,901.8,47.0,-499.0,3765.0,11,0.85,2
95911,54.8,36.9,50.2,1440,1651,3442,8,9.3,80.9,2,1.2,0.3,31.7,0.0,8.3,816.0,47.0,-286.0,3765.0,11,0.85,2
97934,54.8,36.9,49.4,1546,1651,3442,8,12.2,80.9,2,1.1,0.3,31.4,0.0,8.3,896.0,47.0,-403.0,3765.0,11,0.85,2
100155,54.0,36.9,49.8,1440,1651,3442,8,18.9,80.9,2,1.2,0.3,78.9,0.0,8.3,810.8,47.0,-526.0,3765.0,11,0.85,2
102246,55.2,36.9,50.2,1550,1651,3442,8,21.3,80.9,2,1.1,0.3,23.6,0.0,8.3,886.8,47.0,-863.0,3765.0,11,0.85,2
104269,55.2,36.9,50.2,1440,1651,3442,8,11.6,80.9,2,1.2,0.3,43.2,0.0,8.3,838.0,47.0,-336.0,3765.0,11,0.85,2
106309,54.4,37.0,49.8,1440,1651,3442,8,11.3,80.9,2,1.2,0.3,33.5,0.0,8.3,817.2,47.0,-150.0,3765.0,11,0.85,2
108471,54.4,37.0,50.5,1440,1651,3442,8,12.0,80.9,2,1.1,0.3,95.0,0.0,8.3,898.2,47.0,-364.0,3765.0,11,0.85,2
110516,55.6,37.0,50.5,1440,1651,3442,8,15.0,80.9,2,1.1,0.4,67.2,0.0,8.3,872.4,47.0,-499.0,3765.0,11,0.85,2
112622,55.2,37.0,50.2,1440,1651,3442,8,12.6,80.9,2,1.1,0.5,35.3,0.0,8.3,898.7,47.0,-265.0,3765.0,11,0.85,2
114659,54.8,37.0,49.8,1440,1651,3442,8,10.5,80.9,2,1.2,0.6,160.7,0.0,8.3,846.8,47.0,-369.0,3765.0,11,0.85,2
116687,54.8,37.0,49.8,1440,1651,3442,8,15.3,80.9,2,1.2,0.4,64.8,0.0,8.3,854.3,47.0,-425.0,3765.0,11,0.85,2
118706,57.9,37.0,50.9,1824,2069,3442,8,20.8,80.9,2,1.2,0.4,35.5,0.0,8.3,812.0,47.0,-1463.0,3765.0,11,0.85,2
120733,63.3,37.0,54.4,1824,2069,3442,8,53.8,80.9,2,1.3,0.3,38.7,0.0,8.3,768.0,47.0,-905.0,3765.0,11,0.85,2
122747,62.8,37.1,54.4,2069,2069,3442,8,46.2,80.9,2,1.4,0.3,24.5,0.0,8.3,704.3,47.0,-670.0,3765.0,11,0.85,2
261,58.9,37.2,47.8,2390,2390,3442,8,0.0,80.8,2,120.0,0.0,33.5,0.0,8.3,8.3,47.0,-757.0,3765.0,0,0.00,0
2253,60.1,37.2,50.9,2390,2390,3442,8,0.0,80.8,2,1.7,11.3,32.2,0.0,8.3,574.8,47.0,-1045.0,3765.0,11,0.85,2
4372,58.7,37.2,53.2,1550,1651,3442,8,60.1,80.8,2,1.6,10.8,52.2,0.0,8.3,644.8,47.0,-933.0,3765.0,11,0.85,2
6394,58.3,37.2,52.5,1550,1651,3442,8,15.7,80.8,2,1.1,11.0,33.2,0.0,8.3,943.6,47.0,-594.0,3765.0,11,0.85,2
8448,55.2,37.2,50.5,1440,1651,3442,8,15.4,80.8,2,1.2,9.4,48.4,0.0,8.3,850.9,47.0,-368.0,3765.0,11,0.85,2
10552,54.8,37.2,49.8,1440,1651,3442,8,11.1,80.8,2,1.2,9.3,61.7,0.0,8.3,822.4,47.0,-421.0,3765.0,11,0.85,2
12571,54.8,37.3,49.8,1440,1651,3442,8,3.0,80.8,2,1.1,8.9,40.8,0.0,8.3,884.2,47.0,-325.0,3765.0,11,0.85,2
14617,55.2,37.3,50.2,1440,1651,3442,8,18.5,80.8,2,1.2,8.2,64.4,0.0,8.3,848.8,47.0,-541.0,3757.0,11,0.85,2
16761,55.2,37.3,50.5,1440,1651,3442,8,12.9,80.8,2,1.1,8.0,58.5,0.0,8.3,910.7,47.0,-334.0,3757.0,11,0.85,2
18808,54.8,37.3,50.5,1440,1651,3442,8,5.1,80.8,2,1.2,8.9,42.3,0.0,8.3,857.2,47.0,-387.0,3757.0,11,0.85,2
20904,54.4,37.3,50.5,1440,1651,3442,8,12.1,80.8,2,1.2,9.1,80.8,0.0,8.3,820.0,47.0,-320.0,3757.0,11,0.85,2
22921,55.2,37.4,50.5,1440,1651,3442,8,17.8,80.8,2,1.2,5.9,60.7,0.0,8.3,836.4,47.0,-484.0,3757.0,11,0.85,2
25077,54.0,37.4,49.8,1440,1651,3442,8,20.7,80.7,2,1.1,6.8,28.6,0.0,8.3,871.6,47.0,-437.0,3757.0,11,0.85,2
27098,55.6,37.4,50.2,1651,1651,3442,8,12.6,80.7,2,1.2,6.8,38.7,0.0,8.3,843.2,47.0,-384.0,3757.0,11,0.85,2
29212,54.0,37.4,49.8,1440,1651,3442,8,11.1,80.7,2,1.2,5.8,132.6,0.0,8.3,859.8,47.0,-236.0,3757.0,11,0.85,2
31346,54.8,37.4,49.8,1440,1651,3442,8,10.6,80.7,2,1.2,5.8,220.6,0.0,8.3,846.0,47.0,-128.0,3757.0,11,0.85,2
33367,56.0,37.4,50.9,1440,1651,3442,8,15.1,80.7,2,1.2,5.8,54.3,0.0,8.3,843.6,47.0,-479.0,3757.0,11,0.85,2
35386,56.0,37.4,51.3,1546,1651,3442,8,12.8,80.7,2,1.1,5.8,51.9,0.0,8.3,950.6,47.0,-553.0,3757.0,11,0.85,2
37402,55.2,37.4,50.5,1440,1651,3442,8,6.1,80.7,2,1.2,4.1,98.2,0.0,8.3,850.1,47.0,-406.0,3757.0,11,0.85,2
39558,54.4,37.5,50.2,1651,1651,3442,8,12.2,80.7,2,1.2,3.7,135.2,0.0,8.3,850.1,47.0,-256.0,3757.0,11,0.85,2
41914,54.4,37.5,50.2,1440,1651,3442,8,20.9,80.7,2,1.2,3.4,65.9,0.0,8.3,821.3,47.0,-419.0,3757.0,11,0.85,2
43970,57.5,37.5,50.5,1886,2069,3442,8,20.8,80.7,2,1.1,6.6,45.7,0.0,8.3,905.1,47.0,-911.0,3757.0,11,0.85,2
45984,62.0,37.5,54.0,2069,2069,3442,8,0.0,80.7,2,1.4,4.8,38.9,0.0,8.3,707.5,47.0,-830.0,3757.0,11,0.85,2
48001,60.1,37.5,53.2,2011,2011,3442,8,0.0,80.7,2,1.7,9.2,26.8,0.0,8.3,597.0,47.0,-580.0,3757.0,11,0.85,2
92,55.0,37.6,49.0,2011,2011,3442,8,43.0,80.8,2,120.0,0.0,-1.0,0.0,8.3,8.3,47.0,76.0,3757.0,0,0.00,0
2054,58.5,37.6,51.7,1613,1651,3442,8,48.3,80.8,2,1.2,10.3,36.5,0.0,8.3,808.0,47.0,-734.0,3757.0,11,0.85,2
4087,56.3,37.6,50.9,1440,1651,3442,8,11.3,80.8,2,1.2,11.8,32.4,0.0,8.3,869.1,47.0,-473.0,3757.0,11,0.85,2
6179,55.2,37.6,49.8,1440,1651,3442,8,10.9,80.8,2,1.2,12.6,36.4,0.0,8.3,852.2,47.0,-469.0,3757.0,11,0.85,2
8203,55.6,37.7,50.5,1550,1651,3442,8,11.4,80.8,2,1.1,13.0,58.4,0.0,8.3,880.4,47.0,-575.0,3757.0,11,0.85,2
10221,55.2,37.7,50.9,1440,1651,3442,8,12.7,80.8,2,1.1,12.9,29.8,0.0,8.3,898.2,47.0,-533.0,3757.0,11,0.85,2
12262,55.2,37.7,50.5,1440,1651,3442,8,12.8,80.8,2,1.2,12.2,43.7,0.0,8.3,849.7,47.0,-488.0,3757.0,11,0.85,2
14309,54.8,37.7,50.5,1440,1651,3442,8,8.2,80.8,2,1.1,10.8,92.6,0.0,8.3,906.7,47.0,-411.0,3757.0,11,0.85,2
16342,55.2,37.7,50.2,1526,1651,3442,8,13.1,80.8,2,1.3,8.6,61.6,0.0,8.3,781.0,47.0,-314.0,3757.0,11,0.85,2
18388,54.4,37.7,50.2,1440,1651,3442,8,20.8,80.8,2,1.2,5.9,24.9,0.0,8.3,855.2,47.0,-281.0,3757.0,11,0.85,2
20429,55.2,37.7,50.5,1651,1651,3442,8,15.7,80.8,2,1.2,6.7,46.0,0.0,8.3,860.6,47.0,-501.0,3757.0,11,0.85,2
22446,54.8,37.7,49.8,1440,1651,3442,8,11.4,80.8,2,1.1,5.6,25.3,0.0,8.3,908.9,47.0,-236.0,3757.0,11,0.85,2
24462,54.8,37.7,50.5,1440,1651,3442,8,10.8,80.9,2,1.2,7.3,369.9,0.0,8.3,848.8,47.0,-468.0,3757.0,11,0.85,2
26474,55.6,37.7,50.9,1440,1651,3442,8,20.0,80.9,2,1.2,7.3,84.9,0.0,8.3,847.6,47.0,-394.0,3757.0,11,0.85,2
28533,55.6,37.8,51.3,1440,1651,3442,8,12.6,80.9,2,1.1,5.3,345.9,0.0,8.3,894.7,47.0,-428.0,3757.0,11,0.85,2
30570,55.2,37.8,50.5,1440,1651,3442,8,4.3,80.8,2,1.2,3.7,37.6,0.0,8.3,867.8,47.0,-687.0,3757.0,11,0.85,2
32633,54.8,37.8,50.2,1440,1651,3442,8,12.6,80.9,2,1.2,3.4,81.8,0.0,8.3,858.9,47.0,-444.0,3757.0,11,0.85,2
34963,55.2,37.8,50.5,1613,1651,3442,8,21.3,80.9,2,1.2,4.0,187.2,0.0,8.3,824.4,47.0,-439.0,3757.0,11,0.85,2
36982,58.7,37.8,53.2,1550,1651,3442,8,63.2,80.9,2,1.1,4.4,86.3,0.0,8.3,888.0,47.0,-807.0,3757.0,11,0.85,2
39023,57.1,37.8,52.1,1440,1651,3442,8,51.2,80.9,2,1.1,5.2,45.7,0.0,8.3,897.3,47.0,-602.0,3757.0,11,0.85,2
41065,66.3,37.8,53.2,2069,2069,3442,8,0.0,80.9,2,1.2,6.3,25.5,0.0,8.3,860.6,47.0,-2019.0,3757.0,11,0.85,2
43095,67.1,37.8,56.7,1651,1651,3442,8,34.1,80.9,2,1.2,5.1,32.8,0.0,8.3,858.9,47.0,-502.0,3757.0,11,0.85,2
45150,70.5,37.9,56.3,2390,2390,3442,8,0.0,80.8,2,1.2,3.9,47.8,0.0,8.3,814.4,47.0,-861.0,3757.0,11,0.85,2
47210,72.5,37.9,58.7,2390,2390,3442,8,0.0,80.8,2,1.6,2.3,29.4,0.0,8.3,636.6,47.0,-838.0,3757.0,11,0.85,2
49260,78.3,37.8,59.4,2390,2390,3442,8,0.0,80.8,2,1.3,1.8,38.2,0.0,8.3,742.2,47.0,-1179.0,3757.0,11,0.85,2
51330,70.6,37.9,58.7,2299,2390,3442,8,0.0,80.7,2,1.5,1.3,30.7,0.0,8.3,687.7,47.0,-747.0,3757.0,11,0.85,2
53407,79.9,37.9,59.4,2390,2390,3442,8,24.7,80.7,2,1.5,1.0,69.2,0.0,8.3,664.0,47.0,-1650.0,3757.0,11,0.85,2
55437,71.8,37.8,59.4,1973,2390,3442,8,34.7,80.6,2,1.0,0.8,39.7,0.0,8.3,970.8,47.0,-920.0,3757.0,11,0.85,2
57459,78.7,37.9,59.4,2318,2318,3442,8,0.0,80.6,2,1.6,0.8,50.0,0.0,8.3,623.7,47.0,-1051.0,3757.0,11,0.85,2
59547,73.7,37.9,59.8,2261,2261,3442,8,0.0,80.5,2,1.4,0.8,55.9,0.0,8.3,737.1,47.0,-1089.0,3757.0,11,0.85,2
61683,64.5,37.9,58.3,878,2261,3442,8,21.1,80.5,2,0.8,0.7,37.2,0.0,8.3,1292.9,47.0,-630.0,3757.0,11,0.85,2
63790,64.7,37.8,56.0,2318,2318,3442,8,0.0,80.4,2,0.6,0.7,41.3,0.0,8.3,1728.0,47.0,-253.0,3753.0,11,0.85,2
65860,70.2,37.9,57.9,2261,2261,3442,8,0.0,80.4,2,1.2,0.7,37.0,0.0,8.3,833.6,47.0,-1093.0,3753.0,11,0.85,2
67903,71.0,37.9,58.7,2318,2318,3442,8,0.0,80.3,2,1.2,0.7,29.0,0.0,8.3,869.1,47.0,-1130.0,3753.0,11,0.85,2
69945,83.3,37.9,60.6,2318,2318,3442,8,0.0,80.3,2,1.5,0.7,50.7,0.0,8.3,677.0,47.0,-1562.0,3753.0,11,0.85,2
71996,67.5,37.9,60.2,1282,2318,3442,8,0.0,80.3,2,0.8,0.7,28.8,0.0,8.3,1259.7,47.0,-668.0,3753.0,11,0.85,2
74096,65.2,37.9,58.7,1294,2318,3442,8,0.0,80.2,2,0.8,0.7,40.3,0.0,8.3,1262.8,47.0,-986.0,3753.0,11,0.85,2
76277,62.1,37.9,57.9,924,2318,3442,8,50.2,80.2,2,0.9,0.7,40.0,0.0,8.3,1093.0,47.0,-674.0,3753.0,11,0.85,2
78340,63.7,37.9,57.1,1656,2318,3442,8,0.0,80.1,2,1.0,0.7,28.2,0.0,8.3,995.3,47.0,-739.0,3753.0,11,0.85,2
80408,64.1,37.9,57.1,1723,2318,3442,8,33.5,80.1,2,0.9,0.8,34.4,0.0,8.3,1096.0,47.0,-648.0,3753.0,11,0.85,2
82532,61.7,37.9,56.7,1282,2261,3442,8,0.0,80.0,2,1.0,0.8,37.2,0.0,8.3,1045.0,47.0,-480.0,3753.0,11,0.85,2
84596,62.1,38.0,57.1,1282,2318,3442,8,0.0,80.0,2,1.1,0.8,36.7,0.0,8.3,935.1,47.0,-633.0,3753.0,11,0.85,2
86660,68.6,38.0,57.5,2318,2318,3442,8,0.0,80.0,3,1.1,0.8,51.6,0.0,8.3,909.8,47.0,-1203.0,3753.0,11,0.85,2
88776,76.0,38.0,59.0,2318,2318,3442,8,0.0,80.0,3,1.2,0.8,27.3,0.0,8.3,828.0,47.0,-1343.0,3753.0,11,0.85,2
90817,69.4,38.0,57.9,2117,2318,3442,8,0.0,80.0,3,0.9,0.8,29.5,0.0,8.3,1130.7,47.0,-1231.0,3753.0,11,0.85,2
